book,chapter,rouge1_precision_sshleifer/distilbart-cnn-12-6,rouge1_recall_sshleifer/distilbart-cnn-12-6,rouge1_fmeasure_sshleifer/distilbart-cnn-12-6,rouge2_precision_sshleifer/distilbart-cnn-12-6,rouge2_recall_sshleifer/distilbart-cnn-12-6,rouge2_fmeasure_sshleifer/distilbart-cnn-12-6,rougeL_precision_sshleifer/distilbart-cnn-12-6,rougeL_recall_sshleifer/distilbart-cnn-12-6,rougeL_fmeasure_sshleifer/distilbart-cnn-12-6
9783318068207,hh-7,0.4782608695652174,0.10749185667752444,0.17553191489361702,0.014705882352941176,0.0032679738562091504,0.005347593582887701,0.2898550724637681,0.06514657980456026,0.10638297872340427
9781910797631,chp6,0.46938775510204084,0.13372093023255813,0.20814479638009048,0.041666666666666664,0.011695906432748537,0.0182648401826484,0.2857142857142857,0.08139534883720931,0.12669683257918551
9781910797426,ch03,0.6129032258064516,0.1484375,0.23899371069182387,0.26666666666666666,0.06299212598425197,0.10191082802547771,0.3548387096774194,0.0859375,0.13836477987421383
9781908541277,ch_9,0.4945054945054945,0.22727272727272727,0.31141868512110726,0.16666666666666666,0.07614213197969544,0.10452961672473868,0.25274725274725274,0.11616161616161616,0.15916955017301038
9781910797907,chp6,0.45588235294117646,0.2366412213740458,0.31155778894472363,0.19402985074626866,0.1,0.13197969543147212,0.29411764705882354,0.15267175572519084,0.20100502512562815
9781908541277,ch_5,0.4634146341463415,0.15966386554621848,0.23749999999999996,0.075,0.025423728813559324,0.0379746835443038,0.21951219512195122,0.07563025210084033,0.1125
9781910797006,ch08,0.40476190476190477,0.19101123595505617,0.2595419847328244,0.07317073170731707,0.03409090909090909,0.04651162790697674,0.21428571428571427,0.10112359550561797,0.13740458015267176
9781910797105,ch06,0.5862068965517241,0.3300970873786408,0.422360248447205,0.3333333333333333,0.18627450980392157,0.23899371069182393,0.29310344827586204,0.1650485436893204,0.2111801242236025
9783318068207,hh-5,0.3492063492063492,0.18032786885245902,0.23783783783783788,0.016129032258064516,0.008264462809917356,0.01092896174863388,0.19047619047619047,0.09836065573770492,0.12972972972972974
9781910797105,ch04,0.2916666666666667,0.19718309859154928,0.2352941176470588,0.02127659574468085,0.014285714285714285,0.017094017094017092,0.16666666666666666,0.11267605633802817,0.13445378151260506
9781910797006,ch03,0.43243243243243246,0.09248554913294797,0.15238095238095237,0.08333333333333333,0.01744186046511628,0.028846153846153848,0.24324324324324326,0.05202312138728324,0.08571428571428573
9781908541406,ch_13,0.3870967741935484,0.14634146341463414,0.21238938053097342,0.03333333333333333,0.012345679012345678,0.018018018018018018,0.22580645161290322,0.08536585365853659,0.12389380530973451
9781908541277,ch_12,0.43636363636363634,0.1610738255033557,0.23529411764705885,0.16666666666666666,0.060810810810810814,0.0891089108910891,0.32727272727272727,0.12080536912751678,0.17647058823529413
9781910797815,chp3,0.6875,0.1907514450867052,0.2986425339366516,0.46808510638297873,0.12790697674418605,0.2009132420091324,0.625,0.17341040462427745,0.27149321266968324
9781910797310,chp3,0.33962264150943394,0.21176470588235294,0.2608695652173913,0.038461538461538464,0.023809523809523808,0.029411764705882353,0.1320754716981132,0.08235294117647059,0.10144927536231883
9781910797426,ch12,0.3469387755102041,0.19318181818181818,0.24817518248175183,0.041666666666666664,0.022988505747126436,0.02962962962962963,0.22448979591836735,0.125,0.16058394160583941
9781908541024,ch_9,0.375,0.31343283582089554,0.34146341463414637,0.12727272727272726,0.10606060606060606,0.11570247933884296,0.19642857142857142,0.16417910447761194,0.17886178861788618
9781910797617,chp6,0.37333333333333335,0.15819209039548024,0.22222222222222224,0.02702702702702703,0.011363636363636364,0.016,0.22666666666666666,0.096045197740113,0.1349206349206349
9781908541994,ch02,0.2962962962962963,0.2909090909090909,0.2935779816513761,0.1320754716981132,0.12962962962962962,0.1308411214953271,0.25925925925925924,0.2545454545454545,0.25688073394495414
9781910797471,ch05,0.5396825396825397,0.2698412698412698,0.35978835978835977,0.25806451612903225,0.128,0.17112299465240643,0.2857142857142857,0.14285714285714285,0.19047619047619047
9781910797105,ch08,0.37254901960784315,0.2602739726027397,0.30645161290322587,0.04,0.027777777777777776,0.03278688524590164,0.19607843137254902,0.136986301369863,0.16129032258064516
9781912776207,ch4,0.2727272727272727,0.2,0.23076923076923075,0.046511627906976744,0.03389830508474576,0.0392156862745098,0.18181818181818182,0.13333333333333333,0.15384615384615383
