book,chapter,rouge1_precision_facebook/bart-base,rouge1_recall_facebook/bart-base,rouge1_fmeasure_facebook/bart-base,rouge2_precision_facebook/bart-base,rouge2_recall_facebook/bart-base,rouge2_fmeasure_facebook/bart-base,rougeL_precision_facebook/bart-base,rougeL_recall_facebook/bart-base,rougeL_fmeasure_facebook/bart-base
9781908541277,ch_8,0.10317460317460317,0.5,0.17105263157894737,0.027888446215139442,0.13725490196078433,0.046357615894039736,0.06746031746031746,0.3269230769230769,0.11184210526315788
9781908541277,ch_8,0.06910569105691057,0.3269230769230769,0.11409395973154363,0.0,0.0,0.0,0.052845528455284556,0.25,0.087248322147651
9781908541277,ch_8,0.07792207792207792,0.34615384615384615,0.127208480565371,0.008695652173913044,0.0392156862745098,0.014234875444839859,0.05627705627705628,0.25,0.09187279151943464
9781908541277,ch_8,0.08433734939759036,0.40384615384615385,0.13953488372093023,0.004032258064516129,0.0196078431372549,0.006688963210702341,0.05622489959839357,0.2692307692307692,0.09302325581395349
9781908541277,ch_8,0.06015037593984962,0.3076923076923077,0.10062893081761005,0.011320754716981131,0.058823529411764705,0.0189873417721519,0.045112781954887216,0.23076923076923078,0.07547169811320754
9781908541277,ch_8,0.08300395256916997,0.40384615384615385,0.1377049180327869,0.01984126984126984,0.09803921568627451,0.033003300330033,0.05138339920948617,0.25,0.08524590163934427
9781908541277,ch_8,0.06985294117647059,0.36538461538461536,0.11728395061728394,0.01107011070110701,0.058823529411764705,0.018633540372670804,0.04779411764705882,0.25,0.08024691358024691
9781908541277,ch_8,0.08050847457627118,0.36538461538461536,0.13194444444444442,0.00425531914893617,0.0196078431372549,0.006993006993006994,0.046610169491525424,0.21153846153846154,0.07638888888888888
9781908541277,ch_8,0.08984375,0.4423076923076923,0.14935064935064937,0.0196078431372549,0.09803921568627451,0.0326797385620915,0.05078125,0.25,0.08441558441558442
9781908541277,ch_8,0.08627450980392157,0.4230769230769231,0.14332247557003258,0.003937007874015748,0.0196078431372549,0.006557377049180328,0.047058823529411764,0.23076923076923078,0.07817589576547232
9781910797006,ch08,0.1494661921708185,0.47191011235955055,0.22702702702702698,0.04285714285714286,0.13636363636363635,0.06521739130434781,0.08896797153024912,0.2808988764044944,0.13513513513513514
9781910797006,ch08,0.13618677042801555,0.39325842696629215,0.20231213872832368,0.046875,0.13636363636363635,0.06976744186046512,0.0933852140077821,0.2696629213483146,0.13872832369942198
9781910797006,ch08,0.15037593984962405,0.449438202247191,0.22535211267605634,0.033962264150943396,0.10227272727272728,0.05099150141643059,0.07518796992481203,0.2247191011235955,0.11267605633802817
9781910797006,ch08,0.13414634146341464,0.3707865168539326,0.19701492537313434,0.036734693877551024,0.10227272727272728,0.05405405405405406,0.08536585365853659,0.23595505617977527,0.12537313432835823
9781910797006,ch08,0.17012448132780084,0.4606741573033708,0.2484848484848485,0.0625,0.17045454545454544,0.09146341463414634,0.1037344398340249,0.2808988764044944,0.15151515151515152
9781910797105,ch06,0.1553030303030303,0.39805825242718446,0.22343324250681199,0.04182509505703422,0.10784313725490197,0.06027397260273972,0.10984848484848485,0.2815533980582524,0.15803814713896455
9781910797105,ch06,0.23357664233576642,0.6213592233009708,0.3395225464190981,0.10989010989010989,0.29411764705882354,0.16,0.14233576642335766,0.3786407766990291,0.20689655172413796
9781910797105,ch06,0.2246376811594203,0.6019417475728155,0.3271767810026385,0.09090909090909091,0.24509803921568626,0.13262599469496023,0.11231884057971014,0.30097087378640774,0.16358839050131924
9783318068207,hh-5,0.28421052631578947,0.6639344262295082,0.39803439803439805,0.11971830985915492,0.2809917355371901,0.1679012345679012,0.16842105263157894,0.39344262295081966,0.23587223587223585
9783318068207,hh-5,0.17842323651452283,0.3524590163934426,0.23691460055096422,0.008333333333333333,0.01652892561983471,0.011080332409972301,0.07468879668049792,0.14754098360655737,0.09917355371900825
9783318068207,hh-5,0.21008403361344538,0.4098360655737705,0.2777777777777778,0.06329113924050633,0.12396694214876033,0.08379888268156425,0.1092436974789916,0.21311475409836064,0.14444444444444446
9781910797105,ch04,0.11702127659574468,0.4647887323943662,0.1869688385269122,0.010676156583629894,0.04285714285714286,0.017094017094017092,0.06382978723404255,0.2535211267605634,0.10198300283286117
9781910797105,ch04,0.11610486891385768,0.43661971830985913,0.18343195266272191,0.011278195488721804,0.04285714285714286,0.017857142857142856,0.052434456928838954,0.19718309859154928,0.08284023668639054
9781910797105,ch04,0.10320284697508897,0.4084507042253521,0.16477272727272727,0.02142857142857143,0.08571428571428572,0.03428571428571429,0.060498220640569395,0.23943661971830985,0.09659090909090909
9781910797006,ch03,0.3,0.48554913294797686,0.37086092715231783,0.0967741935483871,0.1569767441860465,0.11973392461197341,0.14285714285714285,0.23121387283236994,0.17660044150110374
9781910797006,ch03,0.27340823970037453,0.42196531791907516,0.3318181818181818,0.018796992481203006,0.029069767441860465,0.022831050228310504,0.12359550561797752,0.1907514450867052,0.15
9781910797006,ch03,0.29259259259259257,0.45664739884393063,0.35665914221218964,0.05947955390334572,0.09302325581395349,0.07256235827664399,0.1037037037037037,0.16184971098265896,0.12641083521444693
9781910797006,ch03,0.24390243902439024,0.3468208092485549,0.2863961813842482,0.02857142857142857,0.040697674418604654,0.03357314148681055,0.10569105691056911,0.15028901734104047,0.12410501193317423
9781910797006,ch03,0.29844961240310075,0.44508670520231214,0.35730858468677495,0.07782101167315175,0.11627906976744186,0.09324009324009325,0.12015503875968993,0.1791907514450867,0.14385150812064965
9781910797006,ch03,0.2318840579710145,0.3699421965317919,0.28507795100222716,0.025454545454545455,0.040697674418604654,0.03131991051454139,0.11594202898550725,0.18497109826589594,0.14253897550111358
9781908541406,ch_6,0.23008849557522124,0.4642857142857143,0.30769230769230765,0.04,0.08108108108108109,0.05357142857142857,0.11946902654867257,0.24107142857142858,0.15976331360946747
9781908541406,ch_6,0.22727272727272727,0.49107142857142855,0.3107344632768362,0.04149377593360996,0.09009009009009009,0.05681818181818182,0.11570247933884298,0.25,0.15819209039548024
9781908541406,ch_6,0.19902912621359223,0.36607142857142855,0.2578616352201258,0.03414634146341464,0.06306306306306306,0.04430379746835443,0.10194174757281553,0.1875,0.1320754716981132
9781908541406,ch_6,0.16101694915254236,0.3392857142857143,0.21839080459770113,0.02553191489361702,0.05405405405405406,0.03468208092485549,0.08898305084745763,0.1875,0.1206896551724138
9781908541406,ch_6,0.18067226890756302,0.38392857142857145,0.24571428571428572,0.02109704641350211,0.04504504504504504,0.028735632183908042,0.07142857142857142,0.15178571428571427,0.09714285714285713
9781908541406,ch_6,0.21621621621621623,0.42857142857142855,0.2874251497005988,0.04072398190045249,0.08108108108108109,0.054216867469879526,0.11261261261261261,0.22321428571428573,0.14970059880239522
9781908541406,ch_6,0.16,0.32142857142857145,0.2136498516320475,0.013392857142857142,0.02702702702702703,0.017910447761194027,0.08,0.16071428571428573,0.10682492581602375
9781908541277,ch_6,0.2178988326848249,0.6086956521739131,0.3209169054441261,0.0703125,0.1978021978021978,0.1037463976945245,0.11284046692607004,0.31521739130434784,0.16618911174785103
9781908541277,ch_6,0.1596958174904943,0.45652173913043476,0.23661971830985915,0.019083969465648856,0.054945054945054944,0.028328611898016998,0.08365019011406843,0.2391304347826087,0.12394366197183099
9781910797815,chp3,0.4260869565217391,0.5664739884393064,0.48635235732009924,0.1615720524017467,0.21511627906976744,0.18453865336658354,0.14782608695652175,0.19653179190751446,0.16873449131513646
9781910797815,chp3,0.38645418326693226,0.5606936416184971,0.4575471698113207,0.192,0.27906976744186046,0.2274881516587678,0.26693227091633465,0.3872832369942196,0.3160377358490566
9781910797815,chp3,0.3088803088803089,0.4624277456647399,0.3703703703703703,0.06976744186046512,0.10465116279069768,0.08372093023255814,0.14671814671814673,0.21965317919075145,0.17592592592592593
9781910797310,chp3,0.1799163179916318,0.5058823529411764,0.2654320987654321,0.07563025210084033,0.21428571428571427,0.11180124223602485,0.1087866108786611,0.3058823529411765,0.16049382716049385
9781910797310,chp3,0.13565891472868216,0.4117647058823529,0.2040816326530612,0.01556420233463035,0.047619047619047616,0.02346041055718475,0.08139534883720931,0.24705882352941178,0.12244897959183673
9781910797310,chp3,0.14166666666666666,0.4,0.20923076923076922,0.012552301255230125,0.03571428571428571,0.018575851393188854,0.0625,0.17647058823529413,0.09230769230769231
9781910797426,ch12,0.18571428571428572,0.4431818181818182,0.2617449664429531,0.03827751196172249,0.09195402298850575,0.05405405405405405,0.08571428571428572,0.20454545454545456,0.12080536912751678
9781910797426,ch12,0.1906779661016949,0.5113636363636364,0.27777777777777773,0.05106382978723404,0.13793103448275862,0.07453416149068323,0.09322033898305085,0.25,0.1358024691358025
9781910797426,ch12,0.15137614678899083,0.375,0.21568627450980396,0.018433179723502304,0.04597701149425287,0.02631578947368421,0.0779816513761468,0.19318181818181818,0.1111111111111111
9781910797426,ch12,0.1780821917808219,0.4431818181818182,0.254071661237785,0.01834862385321101,0.04597701149425287,0.02622950819672131,0.091324200913242,0.22727272727272727,0.1302931596091205
9781910797426,ch12,0.11055276381909548,0.25,0.15331010452961671,0.005050505050505051,0.011494252873563218,0.007017543859649123,0.06532663316582915,0.14772727272727273,0.09059233449477352
9781908541024,ch_13,0.1414141414141414,0.6774193548387096,0.23398328690807796,0.033783783783783786,0.16393442622950818,0.056022408963585436,0.06734006734006734,0.3225806451612903,0.11142061281337048
9781908541024,ch_13,0.1111111111111111,0.43548387096774194,0.17704918032786884,0.008264462809917356,0.03278688524590164,0.013201320132013201,0.07407407407407407,0.2903225806451613,0.1180327868852459
9781910797617,chp6,0.29259259259259257,0.4463276836158192,0.35346756152125275,0.09293680297397769,0.14204545454545456,0.11235955056179775,0.13703703703703704,0.20903954802259886,0.16554809843400448
9781910797617,chp6,0.31140350877192985,0.4011299435028249,0.3506172839506173,0.06167400881057269,0.07954545454545454,0.06947890818858561,0.16228070175438597,0.20903954802259886,0.18271604938271604
9781910797617,chp6,0.20093457943925233,0.24293785310734464,0.21994884910485932,0.04225352112676056,0.05113636363636364,0.04627249357326478,0.11214953271028037,0.13559322033898305,0.12276214833759591
9781908541994,ch02,0.13537117903930132,0.5636363636363636,0.2183098591549296,0.05263157894736842,0.2222222222222222,0.0851063829787234,0.06986899563318777,0.2909090909090909,0.11267605633802817
9781908541994,ch02,0.132,0.6,0.21639344262295085,0.03614457831325301,0.16666666666666666,0.0594059405940594,0.08,0.36363636363636365,0.13114754098360654
9781910797471,ch05,0.22529644268774704,0.4523809523809524,0.3007915567282322,0.04365079365079365,0.088,0.058355437665782495,0.10276679841897234,0.20634920634920634,0.13720316622691295
9781910797471,ch05,0.3082706766917293,0.6507936507936508,0.41836734693877553,0.1509433962264151,0.32,0.2051282051282051,0.18045112781954886,0.38095238095238093,0.24489795918367346
9781910797471,ch05,0.23788546255506607,0.42857142857142855,0.30594900849858353,0.030973451327433628,0.056,0.039886039886039885,0.10572687224669604,0.19047619047619047,0.13597733711048157
9781910797105,ch08,0.1956521739130435,0.6164383561643836,0.29702970297029707,0.07860262008733625,0.25,0.11960132890365448,0.10434782608695652,0.3287671232876712,0.1584158415841584
9781910797105,ch08,0.17120622568093385,0.6027397260273972,0.26666666666666666,0.05078125,0.18055555555555555,0.07926829268292683,0.10505836575875487,0.3698630136986301,0.16363636363636364
9781910797105,ch08,0.1124031007751938,0.3972602739726027,0.17522658610271902,0.0311284046692607,0.1111111111111111,0.0486322188449848,0.07364341085271318,0.2602739726027397,0.11480362537764349
9781912776207,ch4,0.102880658436214,0.4166666666666667,0.16501650165016502,0.028925619834710745,0.11864406779661017,0.046511627906976744,0.053497942386831275,0.21666666666666667,0.0858085808580858
9781912776207,ch4,0.12272727272727273,0.45,0.19285714285714287,0.0182648401826484,0.06779661016949153,0.02877697841726619,0.07272727272727272,0.26666666666666666,0.1142857142857143
9781912776207,ch4,0.13524590163934427,0.55,0.21710526315789477,0.02880658436213992,0.11864406779661017,0.046357615894039736,0.06557377049180328,0.26666666666666666,0.10526315789473684
9781910797495,chp12,0.13703703703703704,0.4111111111111111,0.20555555555555555,0.02973977695167286,0.0898876404494382,0.0446927374301676,0.1037037037037037,0.3111111111111111,0.15555555555555556
9781910797495,chp12,0.13602941176470587,0.4111111111111111,0.20441988950276244,0.014760147601476014,0.0449438202247191,0.02222222222222222,0.0661764705882353,0.2,0.0994475138121547
9781910797495,chp12,0.16666666666666666,0.45555555555555555,0.24404761904761904,0.04897959183673469,0.1348314606741573,0.0718562874251497,0.07317073170731707,0.2,0.10714285714285712
9781912776726,ch2,0.33707865168539325,0.5113636363636364,0.4063205417607223,0.13533834586466165,0.2057142857142857,0.16326530612244897,0.19101123595505617,0.2897727272727273,0.23024830699774265
9781912776726,ch2,0.35,0.4772727272727273,0.40384615384615385,0.0794979079497908,0.10857142857142857,0.09178743961352656,0.15833333333333333,0.2159090909090909,0.18269230769230768
9781910797815,chp2,0.3017241379310345,0.5785123966942148,0.3966005665722379,0.1341991341991342,0.25833333333333336,0.17663817663817666,0.15517241379310345,0.2975206611570248,0.2039660056657224
9781910797433,ch05,0.17647058823529413,0.47058823529411764,0.25668449197860965,0.025830258302583026,0.06930693069306931,0.03763440860215054,0.1213235294117647,0.3235294117647059,0.17647058823529413
9781910797433,ch05,0.1881918819188192,0.5,0.2734584450402145,0.03333333333333333,0.0891089108910891,0.04851752021563343,0.09225092250922509,0.24509803921568626,0.13404825737265416
9781910797433,ch05,0.1991701244813278,0.47058823529411764,0.2798833819241982,0.03333333333333333,0.07920792079207921,0.0469208211143695,0.0912863070539419,0.21568627450980393,0.1282798833819242
9781910797617,chp1,0.28793774319066145,0.4539877300613497,0.35238095238095235,0.11328125,0.17901234567901234,0.138755980861244,0.17509727626459143,0.27607361963190186,0.2142857142857143
9781910797617,chp1,0.2809917355371901,0.4171779141104294,0.3358024691358025,0.058091286307053944,0.08641975308641975,0.06947890818858561,0.11983471074380166,0.17791411042944785,0.14320987654320988
9781910797617,chp1,0.24324324324324326,0.38650306748466257,0.29857819905213273,0.03875968992248062,0.06172839506172839,0.047619047619047616,0.11583011583011583,0.18404907975460122,0.14218009478672988
9781910797617,chp1,0.28193832599118945,0.39263803680981596,0.3282051282051282,0.03982300884955752,0.05555555555555555,0.04639175257731958,0.12334801762114538,0.17177914110429449,0.14358974358974358
9781908541963,chapter3,0.16600790513833993,0.6774193548387096,0.26666666666666666,0.06349206349206349,0.26229508196721313,0.10223642172523961,0.11462450592885376,0.46774193548387094,0.1841269841269841
9781908541963,chapter3,0.09285714285714286,0.41935483870967744,0.15204678362573104,0.021505376344086023,0.09836065573770492,0.03529411764705882,0.060714285714285714,0.27419354838709675,0.09941520467836257
9781908541796,chapter1,0.20634920634920634,0.41935483870967744,0.276595744680851,0.0796812749003984,0.16260162601626016,0.10695187165775402,0.13095238095238096,0.2661290322580645,0.17553191489361705
9781908541796,chapter1,0.19672131147540983,0.3870967741935484,0.2608695652173913,0.0411522633744856,0.08130081300813008,0.0546448087431694,0.09016393442622951,0.1774193548387097,0.11956521739130435
9781908541963,chapter5,0.2171945701357466,0.5783132530120482,0.31578947368421056,0.07727272727272727,0.2073170731707317,0.11258278145695365,0.1085972850678733,0.2891566265060241,0.15789473684210528
9781908541963,chapter5,0.17916666666666667,0.5180722891566265,0.2662538699690402,0.058577405857740586,0.17073170731707318,0.08722741433021806,0.09166666666666666,0.26506024096385544,0.13622291021671826
9781908541963,chapter5,0.1461187214611872,0.3855421686746988,0.2119205298013245,0.01834862385321101,0.04878048780487805,0.02666666666666667,0.0867579908675799,0.2289156626506024,0.12582781456953643
9781910797907,chp2,0.15331010452961671,0.5945945945945946,0.24376731301939056,0.06293706293706294,0.2465753424657534,0.10027855153203344,0.10452961672473868,0.40540540540540543,0.16620498614958448
9781908541666,ch_13,0.22344322344322345,0.7439024390243902,0.34366197183098596,0.10294117647058823,0.345679012345679,0.1586402266288952,0.1282051282051282,0.4268292682926829,0.1971830985915493
9781908541666,ch_13,0.18181818181818182,0.5365853658536586,0.2716049382716049,0.058091286307053944,0.1728395061728395,0.08695652173913043,0.08264462809917356,0.24390243902439024,0.12345679012345678
9781912776153,chp3,0.3897058823529412,0.6057142857142858,0.4742729306487695,0.1992619926199262,0.3103448275862069,0.24269662921348314,0.20220588235294118,0.3142857142857143,0.24608501118568235
9781912776153,chp3,0.21739130434782608,0.34285714285714286,0.2660753880266076,0.014545454545454545,0.022988505747126436,0.0178173719376392,0.10869565217391304,0.17142857142857143,0.1330376940133038
9781908541468,ch_14,0.1927710843373494,0.4444444444444444,0.26890756302521013,0.04838709677419355,0.11214953271028037,0.0676056338028169,0.0963855421686747,0.2222222222222222,0.13445378151260506
9781908541468,ch_14,0.15444015444015444,0.37037037037037035,0.21798365122615804,0.01937984496124031,0.04672897196261682,0.0273972602739726,0.0888030888030888,0.21296296296296297,0.1253405994550409
9781908541468,ch_14,0.21348314606741572,0.5277777777777778,0.304,0.06015037593984962,0.14953271028037382,0.08579088471849866,0.08614232209737828,0.21296296296296297,0.12266666666666669
9781910797662,ch09,0.15463917525773196,0.45454545454545453,0.2307692307692308,0.03103448275862069,0.09183673469387756,0.04639175257731959,0.07560137457044673,0.2222222222222222,0.11282051282051281
9781910797662,ch09,0.17454545454545456,0.48484848484848486,0.25668449197860965,0.01824817518248175,0.05102040816326531,0.02688172043010752,0.08363636363636363,0.23232323232323232,0.12299465240641712
9781910797662,ch09,0.16896551724137931,0.494949494949495,0.2519280205655527,0.02768166089965398,0.08163265306122448,0.041343669250646,0.0896551724137931,0.26262626262626265,0.13367609254498714
9781910797211,ch04,0.4163265306122449,0.39080459770114945,0.40316205533596833,0.11475409836065574,0.1076923076923077,0.1111111111111111,0.17959183673469387,0.1685823754789272,0.17391304347826084
9781910797211,ch04,0.3617886178861789,0.34099616858237547,0.3510848126232742,0.05714285714285714,0.05384615384615385,0.055445544554455446,0.16260162601626016,0.1532567049808429,0.15779092702169625
9781910797211,ch04,0.36363636363636365,0.3524904214559387,0.35797665369649806,0.07539682539682539,0.07307692307692308,0.07421875,0.14624505928853754,0.1417624521072797,0.14396887159533073
9781910797211,ch04,0.42585551330798477,0.42911877394636017,0.4274809160305344,0.10687022900763359,0.1076923076923077,0.10727969348659003,0.1634980988593156,0.16475095785440613,0.16412213740458018
9781910797211,ch04,0.3828125,0.37547892720306514,0.37911025145067695,0.058823529411764705,0.057692307692307696,0.05825242718446602,0.15625,0.1532567049808429,0.15473887814313347
9781910797211,ch04,0.30158730158730157,0.29118773946360155,0.2962962962962963,0.02390438247011952,0.023076923076923078,0.023483365949119376,0.1349206349206349,0.13026819923371646,0.13255360623781678
9781910797211,ch04,0.33201581027667987,0.3218390804597701,0.32684824902723736,0.03571428571428571,0.03461538461538462,0.03515625,0.1541501976284585,0.14942528735632185,0.15175097276264593
9781910797211,ch04,0.3603238866396761,0.34099616858237547,0.3503937007874016,0.06910569105691057,0.06538461538461539,0.06719367588932806,0.1417004048582996,0.13409961685823754,0.1377952755905512
9781910797211,ch04,0.3594306049822064,0.38697318007662834,0.3726937269372693,0.07142857142857142,0.07692307692307693,0.07407407407407408,0.16725978647686832,0.18007662835249041,0.17343173431734316
9781910797211,ch04,0.417910447761194,0.42911877394636017,0.42344045368620037,0.12359550561797752,0.12692307692307692,0.1252371916508539,0.208955223880597,0.21455938697318008,0.21172022684310018
9781910797211,ch04,0.2918149466192171,0.31417624521072796,0.3025830258302583,0.03571428571428571,0.038461538461538464,0.03703703703703704,0.11743772241992882,0.12643678160919541,0.12177121771217711
9781910797211,ch04,0.28363636363636363,0.2988505747126437,0.291044776119403,0.05474452554744526,0.057692307692307696,0.05617977528089888,0.14545454545454545,0.1532567049808429,0.14925373134328357
9781908541727,ch03,0.25735294117647056,0.5072463768115942,0.3414634146341463,0.08856088560885608,0.17518248175182483,0.1176470588235294,0.125,0.2463768115942029,0.16585365853658537
9781908541727,ch03,0.20080321285140562,0.36231884057971014,0.25839793281653745,0.03225806451612903,0.058394160583941604,0.04155844155844156,0.10441767068273092,0.18840579710144928,0.13436692506459946
9781908541727,ch03,0.26996197718631176,0.5144927536231884,0.3541147132169576,0.04580152671755725,0.08759124087591241,0.06015037593984963,0.10266159695817491,0.1956521739130435,0.13466334164588528
9781908541727,ch03,0.20430107526881722,0.41304347826086957,0.2733812949640288,0.03237410071942446,0.06569343065693431,0.04337349397590362,0.0967741935483871,0.1956521739130435,0.12949640287769784
9783318068207,hh-8,0.10196078431372549,0.4642857142857143,0.16720257234726688,0.01968503937007874,0.09090909090909091,0.03236245954692557,0.06666666666666667,0.30357142857142855,0.10932475884244373
9783318068207,hh-8,0.07883817427385892,0.3392857142857143,0.12794612794612795,0.004166666666666667,0.01818181818181818,0.006779661016949153,0.04564315352697095,0.19642857142857142,0.07407407407407407
9783318068207,hh-8,0.10887096774193548,0.48214285714285715,0.17763157894736842,0.012145748987854251,0.05454545454545454,0.019867549668874173,0.05241935483870968,0.23214285714285715,0.08552631578947369
9781908541024,ch_12,0.2553191489361702,0.5294117647058824,0.34449760765550236,0.060498220640569395,0.1259259259259259,0.08173076923076923,0.1276595744680851,0.2647058823529412,0.17224880382775118
9781908541024,ch_12,0.22624434389140272,0.36764705882352944,0.2801120448179272,0.02727272727272727,0.044444444444444446,0.03380281690140845,0.1085972850678733,0.17647058823529413,0.13445378151260506
9781908541024,ch_12,0.23109243697478993,0.40441176470588236,0.2941176470588236,0.008438818565400843,0.014814814814814815,0.01075268817204301,0.10504201680672269,0.18382352941176472,0.13368983957219252
9781910797105,ch05,0.14942528735632185,0.6190476190476191,0.24074074074074073,0.04230769230769231,0.1774193548387097,0.06832298136645963,0.08045977011494253,0.3333333333333333,0.12962962962962962
9781908541420,ch_6,0.28095238095238095,0.5042735042735043,0.36085626911314983,0.1339712918660287,0.2413793103448276,0.1723076923076923,0.1761904761904762,0.3162393162393162,0.22629969418960244
9781908541420,ch_6,0.22018348623853212,0.41025641025641024,0.2865671641791045,0.03686635944700461,0.06896551724137931,0.04804804804804805,0.11009174311926606,0.20512820512820512,0.14328358208955225
9781908541420,ch_6,0.20920502092050208,0.42735042735042733,0.28089887640449435,0.046218487394957986,0.09482758620689655,0.062146892655367235,0.10460251046025104,0.21367521367521367,0.14044943820224717
9781908541420,ch_6,0.2603305785123967,0.5384615384615384,0.350974930362117,0.05394190871369295,0.11206896551724138,0.07282913165266107,0.1115702479338843,0.23076923076923078,0.15041782729805014
9781908541420,ch_6,0.21428571428571427,0.5128205128205128,0.30226700251889166,0.017921146953405017,0.04310344827586207,0.025316455696202528,0.09285714285714286,0.2222222222222222,0.1309823677581864
9781908541420,ch_6,0.16896551724137931,0.4188034188034188,0.24078624078624078,0.02768166089965398,0.06896551724137931,0.03950617283950617,0.1,0.24786324786324787,0.14250614250614252
9781908541420,ch_6,0.19083969465648856,0.42735042735042733,0.2638522427440633,0.01532567049808429,0.034482758620689655,0.021220159151193633,0.09923664122137404,0.2222222222222222,0.13720316622691292
9781908541680,ch_8,0.09491525423728814,0.5283018867924528,0.16091954022988508,0.02040816326530612,0.11538461538461539,0.03468208092485549,0.0711864406779661,0.39622641509433965,0.1206896551724138
9781908541680,ch_8,0.07581227436823104,0.39622641509433965,0.12727272727272726,0.010869565217391304,0.057692307692307696,0.018292682926829267,0.05054151624548736,0.2641509433962264,0.08484848484848484
9781908541680,ch_8,0.0706713780918728,0.37735849056603776,0.11904761904761905,0.014184397163120567,0.07692307692307693,0.02395209580838324,0.045936395759717315,0.24528301886792453,0.07738095238095238
9781910797457,chp8,0.23938223938223938,0.3924050632911392,0.2973621103117506,0.03875968992248062,0.06369426751592357,0.048192771084337345,0.10424710424710425,0.17088607594936708,0.12949640287769784
9781910797457,chp8,0.2772727272727273,0.3860759493670886,0.32275132275132273,0.0730593607305936,0.10191082802547771,0.0851063829787234,0.12272727272727273,0.17088607594936708,0.14285714285714285
9781910797457,chp8,0.2813852813852814,0.41139240506329117,0.33419023136246784,0.06956521739130435,0.10191082802547771,0.08268733850129198,0.1471861471861472,0.21518987341772153,0.17480719794344474
9781910797457,chp8,0.20229007633587787,0.33544303797468356,0.2523809523809524,0.038314176245210725,0.06369426751592357,0.0478468899521531,0.0916030534351145,0.1518987341772152,0.11428571428571427
9781910797815,chp7,0.16589861751152074,0.5070422535211268,0.25000000000000006,0.027777777777777776,0.08571428571428572,0.04195804195804195,0.08755760368663594,0.2676056338028169,0.13194444444444442
9781910797815,chp7,0.1711229946524064,0.4507042253521127,0.24806201550387597,0.043010752688172046,0.11428571428571428,0.0625,0.0962566844919786,0.2535211267605634,0.13953488372093023
9781910797815,chp7,0.12017167381974249,0.39436619718309857,0.18421052631578944,0.008620689655172414,0.02857142857142857,0.013245033112582781,0.07296137339055794,0.23943661971830985,0.1118421052631579
9781910797815,chp7,0.12133891213389121,0.4084507042253521,0.18709677419354837,0.04201680672268908,0.14285714285714285,0.06493506493506493,0.0794979079497908,0.2676056338028169,0.12258064516129032
9783318066685,ch4,0.2809917355371901,0.40476190476190477,0.3317073170731707,0.08298755186721991,0.11976047904191617,0.09803921568627452,0.128099173553719,0.18452380952380953,0.15121951219512195
9783318066685,ch4,0.19217081850533807,0.32142857142857145,0.24053452115812918,0.02857142857142857,0.04790419161676647,0.03579418344519016,0.09252669039145907,0.15476190476190477,0.1158129175946548
9783318066685,ch4,0.18292682926829268,0.26785714285714285,0.21739130434782608,0.024489795918367346,0.03592814371257485,0.02912621359223301,0.0975609756097561,0.14285714285714285,0.11594202898550725
9783318066685,ch4,0.17857142857142858,0.26785714285714285,0.2142857142857143,0.02390438247011952,0.03592814371257485,0.028708133971291863,0.09126984126984126,0.13690476190476192,0.10952380952380951
