book,chapter,rouge1_precision_sshleifer/distilbart-cnn-12-6,rouge1_recall_sshleifer/distilbart-cnn-12-6,rouge1_fmeasure_sshleifer/distilbart-cnn-12-6,rouge2_precision_sshleifer/distilbart-cnn-12-6,rouge2_recall_sshleifer/distilbart-cnn-12-6,rouge2_fmeasure_sshleifer/distilbart-cnn-12-6,rougeL_precision_sshleifer/distilbart-cnn-12-6,rougeL_recall_sshleifer/distilbart-cnn-12-6,rougeL_fmeasure_sshleifer/distilbart-cnn-12-6
9781910797631,chp6,0.08333333333333333,0.16,0.1095890410958904,0.0,0.0,0.0,0.041666666666666664,0.08,0.0547945205479452
9781910797631,chp6,0.36,0.42857142857142855,0.391304347826087,0.04081632653061224,0.04878048780487805,0.04444444444444444,0.16,0.19047619047619047,0.17391304347826086
9781910797631,chp6,0.2,0.20833333333333334,0.20408163265306126,0.061224489795918366,0.06382978723404255,0.0625,0.14,0.14583333333333334,0.14285714285714285
9781910797631,chp6,0.2807017543859649,0.5,0.3595505617977528,0.07142857142857142,0.12903225806451613,0.09195402298850575,0.17543859649122806,0.3125,0.2247191011235955
9781910797631,chp6,0.10638297872340426,0.2,0.13888888888888892,0.0,0.0,0.0,0.06382978723404255,0.12,0.08333333333333333
9781910797426,ch03,0.1320754716981132,0.3333333333333333,0.18918918918918917,0.019230769230769232,0.05,0.027777777777777776,0.11320754716981132,0.2857142857142857,0.1621621621621622
9781910797426,ch03,0.26,0.3170731707317073,0.2857142857142857,0.04081632653061224,0.05,0.04494382022471909,0.16,0.1951219512195122,0.17582417582417587
9781910797426,ch03,0.2,0.375,0.26086956521739135,0.034482758620689655,0.06666666666666667,0.045454545454545456,0.13333333333333333,0.25,0.1739130434782609
9781910797426,ch03,0.14893617021276595,0.3181818181818182,0.20289855072463767,0.021739130434782608,0.047619047619047616,0.029850746268656712,0.10638297872340426,0.22727272727272727,0.14492753623188404
9781910797426,ch03,0.1276595744680851,0.21428571428571427,0.16,0.021739130434782608,0.037037037037037035,0.0273972602739726,0.0851063829787234,0.14285714285714285,0.10666666666666665
9781908541277,ch_12,0.16216216216216217,0.3157894736842105,0.21428571428571427,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.16216216216216217,0.3157894736842105,0.21428571428571427
9781908541277,ch_12,0.05405405405405406,0.10526315789473684,0.07142857142857144,0.0,0.0,0.0,0.02702702702702703,0.05263157894736842,0.03571428571428572
9781908541277,ch_12,0.11363636363636363,0.3333333333333333,0.16949152542372878,0.0,0.0,0.0,0.09090909090909091,0.26666666666666666,0.13559322033898305
9781908541277,ch_12,0.1590909090909091,0.4117647058823529,0.22950819672131148,0.06976744186046512,0.1875,0.10169491525423728,0.13636363636363635,0.35294117647058826,0.19672131147540983
9781908541277,ch_12,0.10909090909090909,0.3,0.16,0.018518518518518517,0.05263157894736842,0.0273972602739726,0.05454545454545454,0.15,0.08
9781908541277,ch_12,0.16363636363636364,0.3,0.21176470588235294,0.018518518518518517,0.034482758620689655,0.024096385542168672,0.10909090909090909,0.2,0.14117647058823532
9781908541277,ch_12,0.10909090909090909,0.5454545454545454,0.1818181818181818,0.037037037037037035,0.2,0.0625,0.07272727272727272,0.36363636363636365,0.1212121212121212
9781908541277,ch_12,0.07272727272727272,0.2222222222222222,0.1095890410958904,0.0,0.0,0.0,0.05454545454545454,0.16666666666666666,0.08219178082191782
9781910797907,chp6,0.3670886075949367,0.6444444444444445,0.46774193548387094,0.20512820512820512,0.36363636363636365,0.2622950819672131,0.21518987341772153,0.37777777777777777,0.27419354838709675
9781910797907,chp6,0.1518987341772152,0.6,0.24242424242424243,0.038461538461538464,0.15789473684210525,0.061855670103092786,0.08860759493670886,0.35,0.1414141414141414
9781910797907,chp6,0.14634146341463414,0.3,0.19672131147540983,0.0,0.0,0.0,0.0975609756097561,0.2,0.13114754098360656
9781910797907,chp6,0.17073170731707318,0.25925925925925924,0.2058823529411765,0.025,0.038461538461538464,0.030303030303030307,0.0975609756097561,0.14814814814814814,0.11764705882352941
9781910797907,chp6,0.17073170731707318,0.3684210526315789,0.23333333333333336,0.1,0.2222222222222222,0.13793103448275865,0.12195121951219512,0.2631578947368421,0.16666666666666666
9781908541277,ch_8,0.06451612903225806,0.2222222222222222,0.09999999999999999,0.0,0.0,0.0,0.04838709677419355,0.16666666666666666,0.07500000000000001
9781908541277,ch_8,0.06097560975609756,0.29411764705882354,0.10101010101010101,0.0,0.0,0.0,0.04878048780487805,0.23529411764705882,0.08080808080808081
9781908541277,ch_8,0.07936507936507936,0.29411764705882354,0.125,0.0,0.0,0.0,0.047619047619047616,0.17647058823529413,0.075
9781910797006,ch08,0.09090909090909091,0.5,0.15384615384615385,0.02631578947368421,0.15384615384615385,0.0449438202247191,0.06493506493506493,0.35714285714285715,0.10989010989010989
9781910797006,ch08,0.11688311688311688,0.47368421052631576,0.1875,0.02631578947368421,0.1111111111111111,0.0425531914893617,0.06493506493506493,0.2631578947368421,0.10416666666666667
9781910797006,ch08,0.11904761904761904,0.3333333333333333,0.1754385964912281,0.0,0.0,0.0,0.11904761904761904,0.3333333333333333,0.1754385964912281
9781910797006,ch08,0.0784313725490196,0.36363636363636365,0.12903225806451613,0.0,0.0,0.0,0.058823529411764705,0.2727272727272727,0.0967741935483871
9781910797006,ch08,0.03636363636363636,0.15384615384615385,0.0588235294117647,0.0,0.0,0.0,0.01818181818181818,0.07692307692307693,0.02941176470588235
9781910797006,ch08,0.06666666666666667,0.17647058823529413,0.09677419354838708,0.045454545454545456,0.125,0.06666666666666667,0.06666666666666667,0.17647058823529413,0.09677419354838708
9781910797105,ch06,0.3269230769230769,1.0,0.4927536231884058,0.27450980392156865,0.875,0.4179104477611941,0.3269230769230769,1.0,0.4927536231884058
