book,chapter,rouge1_precision_sshleifer/distilbart-cnn-12-6,rouge1_recall_sshleifer/distilbart-cnn-12-6,rouge1_fmeasure_sshleifer/distilbart-cnn-12-6,rouge2_precision_sshleifer/distilbart-cnn-12-6,rouge2_recall_sshleifer/distilbart-cnn-12-6,rouge2_fmeasure_sshleifer/distilbart-cnn-12-6,rougeL_precision_sshleifer/distilbart-cnn-12-6,rougeL_recall_sshleifer/distilbart-cnn-12-6,rougeL_fmeasure_sshleifer/distilbart-cnn-12-6
9781908541277,ch_12,0.49295774647887325,0.2348993288590604,0.3181818181818182,0.18571428571428572,0.08783783783783784,0.11926605504587157,0.323943661971831,0.15436241610738255,0.2090909090909091
9781910797907,chp6,0.5636363636363636,0.4732824427480916,0.5145228215767634,0.24770642201834864,0.2076923076923077,0.22594142259414227,0.3181818181818182,0.26717557251908397,0.2904564315352697
9781908541277,ch_8,0.10317460317460317,0.25,0.14606741573033707,0.0,0.0,0.0,0.07936507936507936,0.19230769230769232,0.11235955056179774
9781910797006,ch08,0.2540983606557377,0.34831460674157305,0.29383886255924174,0.05785123966942149,0.07954545454545454,0.06698564593301434,0.13934426229508196,0.19101123595505617,0.16113744075829384
9781910797105,ch06,0.410958904109589,0.2912621359223301,0.3409090909090909,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.2328767123287671,0.1650485436893204,0.19318181818181818
9783318068207,hh-5,0.4732142857142857,0.4344262295081967,0.45299145299145294,0.18018018018018017,0.1652892561983471,0.17241379310344826,0.24107142857142858,0.22131147540983606,0.23076923076923075
9781910797105,ch04,0.2755102040816326,0.38028169014084506,0.31952662721893493,0.061855670103092786,0.08571428571428572,0.0718562874251497,0.12244897959183673,0.16901408450704225,0.14201183431952663
9781910797006,ch03,0.5047619047619047,0.3063583815028902,0.381294964028777,0.21153846153846154,0.12790697674418605,0.15942028985507245,0.3238095238095238,0.19653179190751446,0.2446043165467626
9781908541406,ch_6,0.35185185185185186,0.3392857142857143,0.34545454545454546,0.06542056074766354,0.06306306306306306,0.06422018348623854,0.18518518518518517,0.17857142857142858,0.18181818181818182
9781908541277,ch_6,0.48314606741573035,0.4673913043478261,0.47513812154696133,0.17045454545454544,0.16483516483516483,0.16759776536312848,0.24719101123595505,0.2391304347826087,0.2430939226519337
9781910797815,chp3,0.7,0.3236994219653179,0.4426877470355731,0.26582278481012656,0.12209302325581395,0.16733067729083664,0.375,0.17341040462427745,0.23715415019762842
9781910797310,chp3,0.2717391304347826,0.29411764705882354,0.28248587570621475,0.03296703296703297,0.03571428571428571,0.03428571428571428,0.14130434782608695,0.15294117647058825,0.14689265536723167
9781910797426,ch12,0.2988505747126437,0.29545454545454547,0.29714285714285715,0.09302325581395349,0.09195402298850575,0.09248554913294797,0.1839080459770115,0.18181818181818182,0.18285714285714288
9781908541024,ch_13,0.25,0.24193548387096775,0.2459016393442623,0.06779661016949153,0.06557377049180328,0.06666666666666668,0.13333333333333333,0.12903225806451613,0.13114754098360656
9781910797617,chp6,0.5205479452054794,0.21468926553672316,0.304,0.19444444444444445,0.07954545454545454,0.11290322580645161,0.3561643835616438,0.14689265536723164,0.20800000000000002
9781908541994,ch02,0.234375,0.2727272727272727,0.25210084033613445,0.09523809523809523,0.1111111111111111,0.10256410256410256,0.1875,0.21818181818181817,0.20168067226890757
9781910797471,ch05,0.34065934065934067,0.24603174603174602,0.2857142857142857,0.05555555555555555,0.04,0.046511627906976744,0.21978021978021978,0.15873015873015872,0.18433179723502305
9781910797105,ch08,0.2803738317757009,0.410958904109589,0.33333333333333337,0.018867924528301886,0.027777777777777776,0.02247191011235955,0.16822429906542055,0.2465753424657534,0.19999999999999998
9781912776207,ch4,0.20238095238095238,0.2833333333333333,0.2361111111111111,0.03614457831325301,0.05084745762711865,0.042253521126760556,0.10714285714285714,0.15,0.125
9781910797495,chp12,0.23529411764705882,0.2222222222222222,0.22857142857142856,0.023809523809523808,0.02247191011235955,0.023121387283236993,0.15294117647058825,0.14444444444444443,0.14857142857142858
