book,chapter,rouge1_precision_sshleifer/distilbart-cnn-12-6,rouge1_recall_sshleifer/distilbart-cnn-12-6,rouge1_fmeasure_sshleifer/distilbart-cnn-12-6,rouge2_precision_sshleifer/distilbart-cnn-12-6,rouge2_recall_sshleifer/distilbart-cnn-12-6,rouge2_fmeasure_sshleifer/distilbart-cnn-12-6,rougeL_precision_sshleifer/distilbart-cnn-12-6,rougeL_recall_sshleifer/distilbart-cnn-12-6,rougeL_fmeasure_sshleifer/distilbart-cnn-12-6
9781910797907,chp2,0.5217391304347826,0.32432432432432434,0.4,0.15555555555555556,0.0958904109589041,0.11864406779661017,0.2826086956521739,0.17567567567567569,0.21666666666666667
9781908541666,ch_9,0.13559322033898305,0.08421052631578947,0.10389610389610389,0.0,0.0,0.0,0.11864406779661017,0.07368421052631578,0.0909090909090909
9781912776153,chp11,0.6222222222222222,0.19718309859154928,0.29946524064171126,0.18181818181818182,0.05673758865248227,0.08648648648648649,0.4,0.1267605633802817,0.19251336898395724
9781908541468,ch_9,0.34285714285714286,0.21818181818181817,0.26666666666666666,0.11764705882352941,0.07407407407407407,0.0909090909090909,0.22857142857142856,0.14545454545454545,0.17777777777777778
9781910797662,ch09,0.5365853658536586,0.2222222222222222,0.3142857142857143,0.1,0.04081632653061224,0.05797101449275362,0.36585365853658536,0.15151515151515152,0.2142857142857143
9781910797211,ch04,0.5531914893617021,0.09961685823754789,0.16883116883116883,0.13043478260869565,0.023076923076923078,0.0392156862745098,0.3617021276595745,0.06513409961685823,0.11038961038961038
9781908541727,ch03,0.5106382978723404,0.17391304347826086,0.2594594594594595,0.17391304347826086,0.058394160583941604,0.08743169398907104,0.2127659574468085,0.07246376811594203,0.1081081081081081
9783318068207,hh-8,0.24390243902439024,0.17857142857142858,0.20618556701030927,0.05,0.03636363636363636,0.042105263157894736,0.17073170731707318,0.125,0.14432989690721648
9781908541024,ch_8,0.43902439024390244,0.3673469387755102,0.4,0.1,0.08333333333333333,0.0909090909090909,0.2926829268292683,0.24489795918367346,0.26666666666666666
9781910797105,ch05,0.25,0.23809523809523808,0.24390243902439024,0.01694915254237288,0.016129032258064516,0.01652892561983471,0.1,0.09523809523809523,0.0975609756097561
9781908541420,ch_5,0.7230769230769231,0.3884297520661157,0.5053763440860215,0.515625,0.275,0.3586956521739131,0.6153846153846154,0.3305785123966942,0.43010752688172044
9781908541680,ch_6,0.3492063492063492,0.11827956989247312,0.17670682730923695,0.016129032258064516,0.005405405405405406,0.008097165991902834,0.15873015873015872,0.053763440860215055,0.08032128514056225
9781910797457,chp8,0.47540983606557374,0.18354430379746836,0.26484018264840187,0.13333333333333333,0.050955414012738856,0.07373271889400922,0.2459016393442623,0.0949367088607595,0.136986301369863
9781910797815,chp7,0.375,0.2112676056338028,0.27027027027027034,0.07692307692307693,0.04285714285714286,0.055045871559633024,0.225,0.1267605633802817,0.16216216216216214
9783318066685,ch4,0.4489795918367347,0.13095238095238096,0.20276497695852533,0.041666666666666664,0.011976047904191617,0.018604651162790694,0.24489795918367346,0.07142857142857142,0.1105990783410138
9781908541680,ch_2,0.4473684210526316,0.29310344827586204,0.35416666666666663,0.10666666666666667,0.06956521739130435,0.08421052631578947,0.2236842105263158,0.14655172413793102,0.17708333333333331
